twist,youngs_modulus,base_radius,density,coner_angle,tgt_dir
-61.96589146287215,0.0018668331217807066,2.76993983779084,2.430644727240815e-06,8.146612684614993,"[[np.float64(-0.45245601260581814) np.float64(-0.6900661564886938)
  np.float64(-0.5648825155072208)]
 [np.float64(0.3261782660217677) np.float64(0.46148150564779655)
  np.float64(-0.8250106415798986)]
 [np.float64(0.7428777478959765) np.float64(-0.6693879478076308)
  np.float64(0.007240649894236784)]]"
99.10956107725013,0.005491098868790899,2.900368226595515,5.365964963866107e-07,7.211893070705972,"[[np.float64(0.7119757515008531) np.float64(0.6471036821334895)
  np.float64(0.27266711177565095)]
 [np.float64(-0.24126872529951165) np.float64(-0.13923132850497777)
  np.float64(0.9604186791993833)]
 [np.float64(0.7462729071856818) np.float64(-0.6652517002368143)
  np.float64(0.022735948026386427)]]"
-110.07917057164119,0.003385895166941289,1.986784280596253,2.2740343637924357e-06,5.6553738804807585,"[[np.float64(-0.4997349878980046) np.float64(-0.8284169507213508)
  np.float64(0.2529630360904934)]
 [np.float64(-0.03057021420490051) np.float64(-0.2749946830038745)
  np.float64(-0.9609596174257611)]
 [np.float64(0.8220839695646178) np.float64(-0.5651913176793517)
  np.float64(0.06882384328674779)]]"
32.94442988393385,0.008980749319946791,4.413090653218557,1.7180490837894501e-06,5.846193103589324,"[[np.float64(0.48438323454784193) np.float64(0.41808518976020986)
  np.float64(-0.768490504945988)]
 [np.float64(0.4612618812573644) np.float64(0.6243583403225376)
  np.float64(0.6304079153759123)]
 [np.float64(0.7927166668506956) np.float64(-0.608492801599758)
  np.float64(0.03656222775489433)]]"
24.455614169478736,0.009589664363124424,1.4015791842903302,2.207223823942309e-07,3.135576177335569,"[[np.float64(0.39555943806949667) np.float64(0.33623897766164906)
  np.float64(-0.8546789343696223)]
 [np.float64(0.4939406135949396) np.float64(0.7066599427927791)
  np.float64(0.5066106942155493)]
 [np.float64(0.8068183381673214) np.float64(-0.5788174969889187)
  np.float64(0.11838274526469224)]]"
-79.77939037023256,0.008147551799999476,4.45766614550855,1.7940146188484337e-06,1.51890953234051,"[[np.float64(-0.5843588334922283) np.float64(-0.7605084183719346)
  np.float64(-0.28311075448492107)]
 [np.float64(0.2579354754621409) np.float64(0.1567133372700474)
  np.float64(-0.95336783059835)]
 [np.float64(0.7588847611980206) np.float64(-0.6386462804809395)
  np.float64(0.12737679399829732)]]"
119.29573263972327,0.007745471959818922,3.8579069214994446,2.902014839938237e-06,0.7490472512276689,"[[np.float64(0.4638093901221284) np.float64(0.6711356488176947)
  np.float64(0.5783232578070775)]
 [np.float64(-0.448402404820927) np.float64(-0.3851618698885849)
  np.float64(0.8065888775173746)]
 [np.float64(0.772089157469677) np.float64(-0.6232651579528751)
  np.float64(0.12417276593416998)]]"
124.06762674513675,0.005630692158709754,4.239218201947431,4.1840126553243773e-07,8.841860532719553,"[[np.float64(0.19999201350764734) np.float64(0.7977170613876108)
  np.float64(0.568903053695682)]
 [np.float64(-0.5331640660566187) np.float64(-0.3985382772425916)
  np.float64(0.7462595528624614)]
 [np.float64(0.7620897244807214) np.float64(-0.5811920583564896)
  np.float64(0.2853682588240063)]]"
-153.72053535707107,0.007370257440106705,4.957995636139156,3.154202191477244e-07,8.31800602361817,"[[np.float64(-0.627229697105895) np.float64(-0.16751636903769998)
  np.float64(0.7606057935441146)]
 [np.float64(-0.45157041396410064) np.float64(-0.7174672211493278)
  np.float64(-0.5304007426546008)]
 [np.float64(0.7274830170773647) np.float64(-0.6293414832748803)
  np.float64(0.27330890452634093)]]"
165.44942410347795,0.009522765489370883,2.2781679808404327,2.6927759834602503e-06,7.177115914244055,"[[np.float64(-0.2024334727806187) np.float64(0.3353731108083462)
  np.float64(0.9200791083622708)]
 [np.float64(-0.5864796420024092) np.float64(-0.7939317168981791)
  np.float64(0.1603560364309235)]
 [np.float64(0.775124448744673) np.float64(-0.5781795212396679)
  np.float64(0.2547361972263378)]]"
15.755978962412058,0.004431528059238121,1.181221776007875,1.939186422483102e-06,1.0713399932798742,"[[np.float64(0.3290703022230873) np.float64(0.21592073320980606)
  np.float64(-0.9192882970890828)]
 [np.float64(0.5415253998857084) np.float64(0.7543774085260445)
  np.float64(0.3710322988422343)]
 [np.float64(0.7852817090104395) np.float64(-0.6053995777298194)
  np.float64(0.12970731967857524)]]"
